"Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag Text","AvgSpeed","PmlHGV","Class1Volume","Class2Volume","Class3Volume","Class4Volume","Class5Volume","Class6Volume"
2019-05-10 09:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14931,0,0,0,0,0,0,0
2019-05-10 09:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14931,0,0,0,0,0,0,0
2019-05-10 09:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14931,0,0,0,0,0,0,0
2019-05-10 10:00:00,="000000001157",1,"EB_NS",2,"East",20,0,"",14319,200,0,16,0,2,2,0
2019-05-10 10:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14319,0,0,0,0,0,0,0
2019-05-10 10:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14319,0,0,0,0,0,0,0
2019-05-10 10:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14319,0,0,0,0,0,0,0
2019-05-10 10:05:00,="000000001157",1,"EB_NS",2,"East",27,0,"",17397,222,1,20,0,4,2,0
2019-05-10 10:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17397,0,0,0,0,0,0,0
2019-05-10 10:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17397,0,0,0,0,0,0,0
2019-05-10 10:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17397,0,0,0,0,0,0,0
2019-05-10 10:10:00,="000000001157",1,"EB_NS",2,"East",18,0,"",15092,111,0,16,0,2,0,0
2019-05-10 10:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15092,0,0,0,0,0,0,0
2019-05-10 10:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15092,0,0,0,0,0,0,0
2019-05-10 10:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15092,0,0,0,0,0,0,0
2019-05-10 10:15:00,="000000001157",1,"EB_NS",2,"East",16,0,"",17500,125,0,14,0,2,0,0
2019-05-10 10:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17500,0,0,0,0,0,0,0
2019-05-10 10:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17500,0,0,0,0,0,0,0
2019-05-10 10:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17500,0,0,0,0,0,0,0
2019-05-10 10:20:00,="000000001157",1,"EB_NS",2,"East",16,0,"",14514,125,0,14,0,1,1,0
2019-05-10 10:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14514,0,0,0,0,0,0,0
2019-05-10 10:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14514,0,0,0,0,0,0,0
2019-05-10 10:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14514,0,0,0,0,0,0,0
2019-05-10 10:25:00,="000000001157",1,"EB_NS",2,"East",12,0,"",15116,333,1,7,0,4,0,0
2019-05-10 10:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15116,0,0,0,0,0,0,0
2019-05-10 10:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15116,0,0,0,0,0,0,0
2019-05-10 10:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15116,0,0,0,0,0,0,0
2019-05-10 10:30:00,="000000001157",1,"EB_NS",2,"East",9,0,"",18148,333,0,5,0,3,0,0
2019-05-10 10:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18148,0,0,0,0,0,0,0
2019-05-10 10:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18148,0,0,0,0,0,0,0
2019-05-10 10:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18148,0,0,0,0,0,0,0
2019-05-10 10:35:00,="000000001157",1,"EB_NS",2,"East",5,0,"",15833,0,0,5,0,0,0,0
2019-05-10 10:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15833,0,0,0,0,0,0,0
2019-05-10 10:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15833,0,0,0,0,0,0,0
2019-05-10 10:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15833,0,0,0,0,0,0,0
2019-05-10 10:40:00,="000000001157",1,"EB_NS",2,"East",9,0,"",14136,111,0,8,0,1,0,0
2019-05-10 10:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14136,0,0,0,0,0,0,0
2019-05-10 10:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14136,0,0,0,0,0,0,0
2019-05-10 10:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14136,0,0,0,0,0,0,0
2019-05-10 10:45:00,="000000001157",1,"EB_NS",2,"East",19,0,"",15979,105,0,17,0,1,1,0
2019-05-10 10:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15979,0,0,0,0,0,0,0
2019-05-10 10:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15979,0,0,0,0,0,0,0
2019-05-10 10:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15979,0,0,0,0,0,0,0
2019-05-10 10:50:00,="000000001157",1,"EB_NS",2,"East",20,0,"",15514,50,1,18,0,1,0,0
2019-05-10 10:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15514,0,0,0,0,0,0,0
2019-05-10 10:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15514,0,0,0,0,0,0,0
2019-05-10 10:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15514,0,0,0,0,0,0,0
2019-05-10 10:55:00,="000000001157",1,"EB_NS",2,"East",16,0,"",15260,62,1,14,0,0,1,0
2019-05-10 10:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15260,0,0,0,0,0,0,0
2019-05-10 10:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15260,0,0,0,0,0,0,0
2019-05-10 10:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15260,0,0,0,0,0,0,0
2019-05-10 11:00:00,="000000001157",1,"EB_NS",2,"East",16,0,"",14496,312,1,10,0,5,0,0
2019-05-10 11:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14496,0,0,0,0,0,0,0
2019-05-10 11:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14496,0,0,0,0,0,0,0
2019-05-10 11:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14496,0,0,0,0,0,0,0
2019-05-10 11:05:00,="000000001157",1,"EB_NS",2,"East",22,0,"",14558,91,1,19,0,2,0,0
2019-05-10 11:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14558,0,0,0,0,0,0,0
2019-05-10 11:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14558,0,0,0,0,0,0,0
2019-05-10 11:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14558,0,0,0,0,0,0,0
2019-05-10 11:10:00,="000000001157",1,"EB_NS",2,"East",20,0,"",15639,150,0,17,0,2,1,0
2019-05-10 11:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15639,0,0,0,0,0,0,0
2019-05-10 11:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15639,0,0,0,0,0,0,0
2019-05-10 11:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15639,0,0,0,0,0,0,0
2019-05-10 11:15:00,="000000001157",1,"EB_NS",2,"East",13,0,"",17244,154,0,11,0,2,0,0
2019-05-10 11:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17244,0,0,0,0,0,0,0
2019-05-10 11:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17244,0,0,0,0,0,0,0
2019-05-10 11:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17244,0,0,0,0,0,0,0
2019-05-10 11:20:00,="000000001157",1,"EB_NS",2,"East",23,0,"",16027,87,0,21,0,2,0,0
2019-05-10 11:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16027,0,0,0,0,0,0,0
2019-05-10 11:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16027,0,0,0,0,0,0,0
2019-05-10 11:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16027,0,0,0,0,0,0,0
2019-05-10 11:25:00,="000000001157",1,"EB_NS",2,"East",18,0,"",14506,167,0,15,0,2,1,0
2019-05-10 11:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14506,0,0,0,0,0,0,0
2019-05-10 11:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14506,0,0,0,0,0,0,0
2019-05-10 11:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14506,0,0,0,0,0,0,0
2019-05-10 11:30:00,="000000001157",1,"EB_NS",2,"East",23,0,"",16570,130,0,19,1,3,0,0
2019-05-10 11:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16570,0,0,0,0,0,0,0
2019-05-10 11:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16570,0,0,0,0,0,0,0
2019-05-10 11:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16570,0,0,0,0,0,0,0
2019-05-10 11:35:00,="000000001157",1,"EB_NS",2,"East",19,0,"",13977,105,0,17,0,2,0,0
2019-05-10 11:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",13977,0,0,0,0,0,0,0
2019-05-10 11:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",13977,0,0,0,0,0,0,0
2019-05-10 11:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",13977,0,0,0,0,0,0,0
2019-05-10 11:40:00,="000000001157",1,"EB_NS",2,"East",25,0,"",17478,320,0,17,0,7,1,0
2019-05-10 11:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17478,0,0,0,0,0,0,0
2019-05-10 11:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17478,0,0,0,0,0,0,0
2019-05-10 11:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17478,0,0,0,0,0,0,0
2019-05-10 11:45:00,="000000001157",1,"EB_NS",2,"East",22,0,"",15454,91,0,20,0,1,1,0
2019-05-10 11:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15454,0,0,0,0,0,0,0
2019-05-10 11:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15454,0,0,0,0,0,0,0
2019-05-10 11:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15454,0,0,0,0,0,0,0
2019-05-10 11:50:00,="000000001157",1,"EB_NS",2,"East",15,0,"",15926,400,0,9,0,4,2,0
2019-05-10 11:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15926,0,0,0,0,0,0,0
2019-05-10 11:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15926,0,0,0,0,0,0,0
2019-05-10 11:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15926,0,0,0,0,0,0,0
2019-05-10 11:55:00,="000000001157",1,"EB_NS",2,"East",23,0,"",16715,87,0,21,0,2,0,0
2019-05-10 11:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16715,0,0,0,0,0,0,0
2019-05-10 11:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16715,0,0,0,0,0,0,0
2019-05-10 11:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16715,0,0,0,0,0,0,0
2019-05-10 12:00:00,="000000001157",1,"EB_NS",2,"East",18,0,"",15309,222,0,14,0,3,1,0
2019-05-10 12:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15309,0,0,0,0,0,0,0
2019-05-10 12:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15309,0,0,0,0,0,0,0
2019-05-10 12:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15309,0,0,0,0,0,0,0
2019-05-10 12:05:00,="000000001157",1,"EB_NS",2,"East",25,0,"",16100,120,0,22,0,3,0,0
2019-05-10 12:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16100,0,0,0,0,0,0,0
2019-05-10 12:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16100,0,0,0,0,0,0,0
2019-05-10 12:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16100,0,0,0,0,0,0,0
2019-05-10 12:10:00,="000000001157",1,"EB_NS",2,"East",25,0,"",15556,120,0,22,0,2,1,0
2019-05-10 12:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15556,0,0,0,0,0,0,0
2019-05-10 12:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15556,0,0,0,0,0,0,0
2019-05-10 12:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15556,0,0,0,0,0,0,0
2019-05-10 12:15:00,="000000001157",1,"EB_NS",2,"East",23,0,"",16014,217,0,18,0,5,0,0
2019-05-10 12:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16014,0,0,0,0,0,0,0
2019-05-10 12:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16014,0,0,0,0,0,0,0
2019-05-10 12:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16014,0,0,0,0,0,0,0
2019-05-10 12:20:00,="000000001157",1,"EB_NS",2,"East",16,0,"",16632,62,0,15,0,0,1,0
2019-05-10 12:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16632,0,0,0,0,0,0,0
2019-05-10 12:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16632,0,0,0,0,0,0,0
2019-05-10 12:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16632,0,0,0,0,0,0,0
2019-05-10 12:25:00,="000000001157",1,"EB_NS",2,"East",19,0,"",15190,105,0,17,0,0,2,0
2019-05-10 12:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15190,0,0,0,0,0,0,0
2019-05-10 12:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15190,0,0,0,0,0,0,0
2019-05-10 12:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15190,0,0,0,0,0,0,0
2019-05-10 12:30:00,="000000001157",1,"EB_NS",2,"East",25,0,"",16933,80,0,23,0,2,0,0
2019-05-10 12:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16933,0,0,0,0,0,0,0
2019-05-10 12:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16933,0,0,0,0,0,0,0
2019-05-10 12:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16933,0,0,0,0,0,0,0
2019-05-10 12:35:00,="000000001157",1,"EB_NS",2,"East",27,0,"",14949,37,0,26,0,0,1,0
2019-05-10 12:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14949,0,0,0,0,0,0,0
2019-05-10 12:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14949,0,0,0,0,0,0,0
2019-05-10 12:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14949,0,0,0,0,0,0,0
2019-05-10 12:40:00,="000000001157",1,"EB_NS",2,"East",26,0,"",14626,115,1,22,0,2,1,0
2019-05-10 12:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14626,0,0,0,0,0,0,0
2019-05-10 12:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14626,0,0,0,0,0,0,0
2019-05-10 12:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14626,0,0,0,0,0,0,0
2019-05-10 12:45:00,="000000001157",1,"EB_NS",2,"East",23,0,"",17271,130,0,20,0,1,2,0
2019-05-10 12:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17271,0,0,0,0,0,0,0
2019-05-10 12:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17271,0,0,0,0,0,0,0
2019-05-10 12:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17271,0,0,0,0,0,0,0
2019-05-10 12:50:00,="000000001157",1,"EB_NS",2,"East",24,0,"",15451,83,0,22,0,2,0,0
2019-05-10 12:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15451,0,0,0,0,0,0,0
2019-05-10 12:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15451,0,0,0,0,0,0,0
2019-05-10 12:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15451,0,0,0,0,0,0,0
2019-05-10 12:55:00,="000000001157",1,"EB_NS",2,"East",26,0,"",15214,38,0,25,0,1,0,0
2019-05-10 12:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15214,0,0,0,0,0,0,0
2019-05-10 12:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15214,0,0,0,0,0,0,0
2019-05-10 12:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15214,0,0,0,0,0,0,0
2019-05-10 13:00:00,="000000001157",1,"EB_NS",2,"East",16,0,"",12986,62,0,15,0,0,1,0
2019-05-10 13:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",12986,0,0,0,0,0,0,0
2019-05-10 13:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",12986,0,0,0,0,0,0,0
2019-05-10 13:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",12986,0,0,0,0,0,0,0
2019-05-10 13:05:00,="000000001157",1,"EB_NS",2,"East",21,0,"",15450,48,0,20,0,1,0,0
2019-05-10 13:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15450,0,0,0,0,0,0,0
2019-05-10 13:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15450,0,0,0,0,0,0,0
2019-05-10 13:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15450,0,0,0,0,0,0,0
2019-05-10 13:10:00,="000000001157",1,"EB_NS",2,"East",17,0,"",17271,118,0,15,0,1,1,0
2019-05-10 13:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17271,0,0,0,0,0,0,0
2019-05-10 13:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17271,0,0,0,0,0,0,0
2019-05-10 13:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17271,0,0,0,0,0,0,0
2019-05-10 13:15:00,="000000001157",1,"EB_NS",2,"East",19,0,"",15000,211,0,15,0,2,2,0
2019-05-10 13:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15000,0,0,0,0,0,0,0
2019-05-10 13:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15000,0,0,0,0,0,0,0
2019-05-10 13:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15000,0,0,0,0,0,0,0
2019-05-10 13:20:00,="000000001157",1,"EB_NS",2,"East",19,0,"",15819,53,0,18,0,1,0,0
2019-05-10 13:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15819,0,0,0,0,0,0,0
2019-05-10 13:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15819,0,0,0,0,0,0,0
2019-05-10 13:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15819,0,0,0,0,0,0,0
2019-05-10 13:25:00,="000000001157",1,"EB_NS",2,"East",19,0,"",15170,211,0,15,0,2,2,0
2019-05-10 13:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15170,0,0,0,0,0,0,0
2019-05-10 13:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15170,0,0,0,0,0,0,0
2019-05-10 13:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15170,0,0,0,0,0,0,0
2019-05-10 13:30:00,="000000001157",1,"EB_NS",2,"East",15,0,"",15833,200,0,12,0,2,1,0
2019-05-10 13:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15833,0,0,0,0,0,0,0
2019-05-10 13:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15833,0,0,0,0,0,0,0
2019-05-10 13:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15833,0,0,0,0,0,0,0
2019-05-10 13:35:00,="000000001157",1,"EB_NS",2,"East",27,0,"",14218,74,0,25,0,1,1,0
2019-05-10 13:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14218,0,0,0,0,0,0,0
2019-05-10 13:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14218,0,0,0,0,0,0,0
2019-05-10 13:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14218,0,0,0,0,0,0,0
2019-05-10 13:40:00,="000000001157",1,"EB_NS",2,"East",22,0,"",17083,45,0,21,0,1,0,0
2019-05-10 13:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17083,0,0,0,0,0,0,0
2019-05-10 13:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17083,0,0,0,0,0,0,0
2019-05-10 13:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17083,0,0,0,0,0,0,0
2019-05-10 13:45:00,="000000001157",1,"EB_NS",2,"East",22,0,"",15606,91,0,20,0,2,0,0
2019-05-10 13:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15606,0,0,0,0,0,0,0
2019-05-10 13:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15606,0,0,0,0,0,0,0
2019-05-10 13:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15606,0,0,0,0,0,0,0
2019-05-10 13:50:00,="000000001157",1,"EB_NS",2,"East",23,0,"",14553,174,0,19,0,4,0,0
2019-05-10 13:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14553,0,0,0,0,0,0,0
2019-05-10 13:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14553,0,0,0,0,0,0,0
2019-05-10 13:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14553,0,0,0,0,0,0,0
2019-05-10 13:55:00,="000000001157",1,"EB_NS",2,"East",20,0,"",17347,250,0,15,0,5,0,0
2019-05-10 13:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17347,0,0,0,0,0,0,0
2019-05-10 13:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17347,0,0,0,0,0,0,0
2019-05-10 13:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17347,0,0,0,0,0,0,0
2019-05-10 14:00:00,="000000001157",1,"EB_NS",2,"East",13,0,"",15919,0,0,13,0,0,0,0
2019-05-10 14:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15919,0,0,0,0,0,0,0
2019-05-10 14:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15919,0,0,0,0,0,0,0
2019-05-10 14:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15919,0,0,0,0,0,0,0
2019-05-10 14:05:00,="000000001157",1,"EB_NS",2,"East",32,0,"",14592,31,0,31,0,1,0,0
2019-05-10 14:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14592,0,0,0,0,0,0,0
2019-05-10 14:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14592,0,0,0,0,0,0,0
2019-05-10 14:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14592,0,0,0,0,0,0,0
2019-05-10 14:10:00,="000000001157",1,"EB_NS",2,"East",27,0,"",15947,0,0,27,0,0,0,0
2019-05-10 14:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15947,0,0,0,0,0,0,0
2019-05-10 14:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15947,0,0,0,0,0,0,0
2019-05-10 14:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15947,0,0,0,0,0,0,0
2019-05-10 14:15:00,="000000001157",1,"EB_NS",2,"East",26,0,"",15363,115,0,23,0,2,1,0
2019-05-10 14:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15363,0,0,0,0,0,0,0
2019-05-10 14:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15363,0,0,0,0,0,0,0
2019-05-10 14:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15363,0,0,0,0,0,0,0
2019-05-10 14:20:00,="000000001157",1,"EB_NS",2,"East",19,0,"",15614,158,0,16,0,3,0,0
2019-05-10 14:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15614,0,0,0,0,0,0,0
2019-05-10 14:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15614,0,0,0,0,0,0,0
2019-05-10 14:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15614,0,0,0,0,0,0,0
2019-05-10 14:25:00,="000000001157",1,"EB_NS",2,"East",19,0,"",16374,105,0,17,0,1,1,0
2019-05-10 14:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16374,0,0,0,0,0,0,0
2019-05-10 14:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16374,0,0,0,0,0,0,0
2019-05-10 14:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16374,0,0,0,0,0,0,0
2019-05-10 14:30:00,="000000001157",1,"EB_NS",2,"East",15,0,"",14963,133,0,13,0,2,0,0
2019-05-10 14:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",14963,0,0,0,0,0,0,0
2019-05-10 14:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",14963,0,0,0,0,0,0,0
2019-05-10 14:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",14963,0,0,0,0,0,0,0
2019-05-10 14:35:00,="000000001157",1,"EB_NS",2,"East",24,0,"",16007,125,0,21,0,3,0,0
2019-05-10 14:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16007,0,0,0,0,0,0,0
2019-05-10 14:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16007,0,0,0,0,0,0,0
2019-05-10 14:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16007,0,0,0,0,0,0,0
2019-05-10 14:40:00,="000000001157",1,"EB_NS",2,"East",19,0,"",17164,158,0,16,0,1,2,0
2019-05-10 14:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17164,0,0,0,0,0,0,0
2019-05-10 14:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17164,0,0,0,0,0,0,0
2019-05-10 14:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17164,0,0,0,0,0,0,0
2019-05-10 14:45:00,="000000001157",1,"EB_NS",2,"East",20,0,"",15819,300,0,14,0,5,1,0
2019-05-10 14:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15819,0,0,0,0,0,0,0
2019-05-10 14:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15819,0,0,0,0,0,0,0
2019-05-10 14:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15819,0,0,0,0,0,0,0
2019-05-10 14:50:00,="000000001157",1,"EB_NS",2,"East",22,0,"",17917,45,0,21,0,0,1,0
2019-05-10 14:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17917,0,0,0,0,0,0,0
2019-05-10 14:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17917,0,0,0,0,0,0,0
2019-05-10 14:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17917,0,0,0,0,0,0,0
2019-05-10 14:55:00,="000000001157",1,"EB_NS",2,"East",25,0,"",18233,160,1,20,0,4,0,0
2019-05-10 14:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18233,0,0,0,0,0,0,0
2019-05-10 14:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18233,0,0,0,0,0,0,0
2019-05-10 14:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18233,0,0,0,0,0,0,0
2019-05-10 15:00:00,="000000001157",1,"EB_NS",2,"East",33,0,"",15564,152,0,28,0,4,1,0
2019-05-10 15:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",15564,0,0,0,0,0,0,0
2019-05-10 15:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",15564,0,0,0,0,0,0,0
2019-05-10 15:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",15564,0,0,0,0,0,0,0
2019-05-10 15:05:00,="000000001157",1,"EB_NS",2,"East",23,0,"",16365,130,0,20,0,3,0,0
